node_id	parent_node_id	node_type	tip_label	x_cladogram	x_branch_length	y_order	branch_support	is_reference	is_fitch_origin	origin_id	n_tips_total	n_tips_disrupted	n_countries	origin_first_year	origin_last_year	dominant_prn_mechanism	origin_support_score	observed_prn_state	prn_mechanism_call	country_iso3	year	mlst_st	phylo_lineage
GCA_001605545.1	m5node_000534	tip	GCA_001605545.1	45.000000	0.000040	494.000000		False	False									intact	intact	USA	2012		
m5node_000535	m5node_000534	internal		45.000000	0.000040	497.125000	90	False	False														
m5node_000536	m5node_000535	internal		46.000000	0.000040	496.250000	100	False	False														
m5node_000537	m5node_000536	internal		47.000000	0.000040	495.500000	100	False	False														
GCA_004007625.1	m5node_000537	tip	GCA_004007625.1	48.000000	0.000040	495.000000		False	False									intact	intact	USA	2013		
GCA_004009175.1	m5node_000537	tip	GCA_004009175.1	48.000000	0.000040	496.000000		False	False									intact	intact	USA	2012		
GCA_004009055.1	m5node_000536	tip	GCA_004009055.1	47.000000	0.000040	497.000000		False	False									intact	intact	USA	2011		
GCA_004009695.1	m5node_000535	tip	GCA_004009695.1	46.000000	0.000040	498.000000		False	False									intact	intact	USA	2011		
m5node_000538	m5node_000533	internal		44.000000	0.000040	502.281250	83	False	False														
m5node_000539	m5node_000538	internal		45.000000	0.000040	500.562500	99	False	False														
GCA_001988215.1	m5node_000539	tip	GCA_001988215.1	46.000000	0.000040	499.000000		False	False									intact	intact	USA	2010		
m5node_000540	m5node_000539	internal		46.000000	0.000040	502.125000	99	False	False														
m5node_000541	m5node_000540	internal		47.000000	0.000040	501.250000	100	False	False														
m5node_000542	m5node_000541	internal		48.000000	0.000040	500.500000	100	False	False														
GCA_001989055.1	m5node_000542	tip	GCA_001989055.1	49.000000	0.000040	500.000000		False	False									intact	intact	USA	2014		
GCA_004636985.1	m5node_000542	tip	GCA_004636985.1	49.000000	0.000040	501.000000		False	False									intact	intact	USA	2014		
GCA_004637085.1	m5node_000541	tip	GCA_004637085.1	48.000000	0.000040	502.000000		False	False									intact	intact	USA	2014		
GCA_004008855.1	m5node_000540	tip	GCA_004008855.1	47.000000	0.000040	503.000000		False	False									intact	intact	USA	2011		
GCA_008811175.1	m5node_000538	tip	GCA_008811175.1	45.000000	0.000040	504.000000		False	False									intact	intact	USA	2015		
m5node_000543	m5node_000514	internal		41.000000	0.000040	505.500000	100	False	False														
GCA_050562395.1	m5node_000543	tip	GCA_050562395.1	42.000000	0.000040	505.000000		False	False									intact	intact	USA	2018		
GCA_050562605.1	m5node_000543	tip	GCA_050562605.1	42.000000	0.000040	506.000000		False	False									intact	intact	USA	2017		
m5node_000544	m5node_000513	internal		40.000000	0.000040	507.750000	95	False	False														
GCA_004636025.1	m5node_000544	tip	GCA_004636025.1	41.000000	0.000040	507.000000		False	False									intact	intact	USA	2016		
m5node_000545	m5node_000544	internal		41.000000	0.000040	508.500000	100	False	False														
GCA_004636045.1	m5node_000545	tip	GCA_004636045.1	42.000000	0.000040	508.000000		False	False									intact	intact	USA	2016		
GCA_004636305.1	m5node_000545	tip	GCA_004636305.1	42.000000	0.000040	509.000000		False	False									intact	intact	USA	2015		
m5node_000546	m5node_000512	internal		39.000000	0.000040	512.500000	46	False	False														
m5node_000547	m5node_000546	internal		40.000000	0.000040	511.250000	50	False	False														
m5node_000548	m5node_000547	internal		41.000000	0.000040	510.500000	96	False	False														
GCA_001985685.1	m5node_000548	tip	GCA_001985685.1	42.000000	0.000040	510.000000		False	False									intact	intact	USA	2013		
GCA_001985705.1	m5node_000548	tip	GCA_001985705.1	42.000000	0.000040	511.000000		False	False									intact	intact	USA	2010		
GCA_001985805.1	m5node_000547	tip	GCA_001985805.1	41.000000	0.000040	512.000000		False	False									intact	intact	USA	2012		
m5node_000549	m5node_000546	internal		40.000000	0.000040	513.750000	58	False	False														
GCA_001986085.1	m5node_000549	tip	GCA_001986085.1	41.000000	0.000040	513.000000		False	False									intact	intact	USA	2012		
m5node_000550	m5node_000549	internal		41.000000	0.000040	514.500000	69	False	False														
GCA_004009475.1	m5node_000550	tip	GCA_004009475.1	42.000000	0.000040	514.000000		False	False									intact	intact	USA	2012		
GCA_008822085.1	m5node_000550	tip	GCA_008822085.1	42.000000	0.000040	515.000000		False	False									intact	intact	USA	2017		
m5node_000551	m5node_000511	internal		38.000000	0.000040	517.500000	51	False	False														
m5node_000552	m5node_000551	internal		39.000000	0.000040	516.500000	100	False	False														
GCA_002240435.1	m5node_000552	tip	GCA_002240435.1	40.000000	0.000040	516.000000		False	False									intact	intact	USA	2013		
GCA_008817915.1	m5node_000552	tip	GCA_008817915.1	40.000000	0.000040	517.000000		False	False									intact	intact	USA	2015		
m5node_000553	m5node_000551	internal		39.000000	0.000040	518.500000	100	False	False														
GCA_900465145.1	m5node_000553	tip	GCA_900465145.1	40.000000	0.000040	518.000000		False	False									intact	intact	CZE	2014		
GCA_900465165.1	m5node_000553	tip	GCA_900465165.1	40.000000	0.000040	519.000000		False	False									intact	intact	CZE	2014		
m5node_000554	m5node_000389	internal		36.000000	0.000040	1632.748526	93	False	False														
m5node_000555	m5node_000554	internal		37.000000	0.000040	1598.497052	38	False	False														
m5node_000556	m5node_000555	internal		38.000000	0.000040	1533.314416	34	False	False														
m5node_000557	m5node_000556	internal		39.000000	0.000040	1408.628832	24	False	False														
m5node_000558	m5node_000557	internal		40.000000	0.000040	1160.257664	36	False	False														
m5node_000559	m5node_000558	internal		41.000000	0.000040	977.719970	36	False	False														
m5node_000560	m5node_000559	internal		42.000000	0.000040	937.916929	25	False	False														
m5node_000561	m5node_000560	internal		43.000000	0.000040	929.833857	48	False	False														
m5node_000562	m5node_000561	internal		44.000000	0.000040	915.167714	82	False	False														
m5node_000563	m5node_000562	internal		45.000000	0.000040	888.879816	38	False	False														
m5node_000564	m5node_000563	internal		46.000000	0.000040	879.259632	15	False	False														
m5node_000565	m5node_000564	internal		47.000000	0.000040	865.581764	23	False	False														
m5node_000566	m5node_000565	internal		48.000000	0.000040	856.452591	100	False	False														
m5node_000567	m5node_000566	internal		49.000000	0.000040	844.905181	100	False	False														
m5node_000568	m5node_000567	internal		50.000000	0.000040	829.142882	23	False	False														
m5node_000569	m5node_000568	internal		51.000000	0.000040	805.160764	24	False	False														
m5node_000570	m5node_000569	internal		52.000000	0.000040	760.321528	100	False	False														
m5node_000571	m5node_000570	internal		53.000000	0.000040	672.768056	31	False	False														
GCA_000479595.2	m5node_000571	tip	GCA_000479595.2	54.000000	0.000040	520.000000		False	False									disrupted	coding_disrupted_is481				
m5node_000572	m5node_000571	internal		54.000000	0.000040	825.536112	32	False	False														
m5node_000573	m5node_000572	internal		55.000000	0.000040	806.572223	45	False	False														
m5node_000574	m5node_000573	internal		56.000000	0.000040	770.144446	98	False	False														
m5node_000575	m5node_000574	internal		57.000000	0.000040	716.933004	18	False	False														
m5node_000576	m5node_000575	internal		58.000000	0.000040	693.022257	13	False	False														
m5node_000577	m5node_000576	internal		59.000000	0.000040	658.591390	12	False	False														
m5node_000578	m5node_000577	internal		60.000000	0.000040	622.841715	12	False	False														
m5node_000579	m5node_000578	internal		61.000000	0.000040	585.576740	9	False	False														
m5node_000580	m5node_000579	internal		62.000000	0.000040	557.867012	12	False	False														
m5node_000581	m5node_000580	internal		63.000000	0.000040	535.905899	9	False	False														
m5node_000582	m5node_000581	internal		64.000000	0.000040	522.875000	48	False	False														
m5node_000583	m5node_000582	internal		65.000000	0.000040	521.750000	47	False	False														
GCA_001601785.1	m5node_000583	tip	GCA_001601785.1	66.000000	0.000040	521.000000		False	False									disrupted	coding_disrupted_inversion_or_rearrangement	USA	2012		
m5node_000584	m5node_000583	internal		66.000000	0.000040	522.500000	49	False	False														
GCA_001605445.1	m5node_000584	tip	GCA_001605445.1	67.000000	0.000040	522.000000		False	False									disrupted	coding_disrupted_is481	USA	2012		
GCA_030253115.1	m5node_000584	tip	GCA_030253115.1	67.000000	0.000040	523.000000		False	False									disrupted	coding_disrupted_is481	USA	2019		
GCA_001605705.1	m5node_000582	tip	GCA_001605705.1	65.000000	0.000040	524.000000		False	False									disrupted	coding_disrupted_is481	USA	2012		
m5node_000585	m5node_000581	internal		64.000000	0.000040	548.936798	11	False	False														
m5node_000586	m5node_000585	internal		65.000000	0.000040	526.250000	45	False	False														
m5node_000587	m5node_000586	internal		66.000000	0.000040	525.500000	99	False	False														
GCA_001605485.1	m5node_000587	tip	GCA_001605485.1	67.000000	0.000040	525.000000		False	False									disrupted	coding_disrupted_is481	USA	2012		
GCA_001986655.1	m5node_000587	tip	GCA_001986655.1	67.000000	0.000040	526.000000		False	False									disrupted	coding_disrupted_is481	USA	2011		
GCA_050359825.2	m5node_000586	tip	GCA_050359825.2	66.000000	0.000050	527.000000		False	False									disrupted	coding_disrupted_other	USA	2018		
m5node_000588	m5node_000585	internal		65.000000	0.000040	571.623596	17	False	False														
m5node_000589	m5node_000588	internal		66.000000	0.000040	567.997193	15	False	False														
m5node_000590	m5node_000589	internal		67.000000	0.000040	562.994386	17	False	False														
m5node_000591	m5node_000590	internal		68.000000	0.000040	555.238771	19	False	False														
m5node_000592	m5node_000591	internal		69.000000	0.000040	544.977542	22	False	False														
GCA_001605565.1	m5node_000592	tip	GCA_001605565.1	70.000000	0.000040	528.000000		False	False									disrupted	coding_disrupted_is481	USA	2012		
m5node_000593	m5node_000592	internal		70.000000	0.000040	561.955084	23	False	False														
m5node_000594	m5node_000593	internal		71.000000	0.000040	560.910168	27	False	False														
m5node_000595	m5node_000594	internal		72.000000	0.000040	559.820337	22	False	False														
m5node_000596	m5node_000595	internal		73.000000	0.000040	558.640674	21	False	False														
m5node_000597	m5node_000596	internal		74.000000	0.000040	557.281347	22	False	False														
m5node_000598	m5node_000597	internal		75.000000	0.000040	555.562695	27	False	False														
m5node_000599	m5node_000598	internal		76.000000	0.000040	553.125389	27	False	False														
m5node_000600	m5node_000599	internal		77.000000	0.000040	551.375778	12	False	False														
m5node_000601	m5node_000600	internal		78.000000	0.000040	549.751556	38	False	False														
m5node_000602	m5node_000601	internal		79.000000	0.000040	547.503113	20	False	False														
m5node_000603	m5node_000602	internal		80.000000	0.000040	544.006226	21	False	False														
m5node_000604	m5node_000603	internal		81.000000	0.000040	538.012451	40	False	False														
GCA_001985625.1	m5node_000604	tip	GCA_001985625.1	82.000000	0.000040	529.000000		False	False									disrupted	coding_disrupted_is481	USA	2013		
m5node_000605	m5node_000604	internal		82.000000	0.000040	547.024902	14	False	False														
m5node_000606	m5node_000605	internal		83.000000	0.000040	545.049805	16	False	False														
m5node_000607	m5node_000606	internal		84.000000	0.000040	542.599609	43	False	False														
m5node_000608	m5node_000607	internal		85.000000	0.000040	539.199219	52	False	False														
m5node_000609	m5node_000608	internal		86.000000	0.000040	535.617188	75	False	False														
m5node_000610	m5node_000609	internal		87.000000	0.000040	533.234375	43	False	False														
m5node_000611	m5node_000610	internal		88.000000	0.000040	530.500000	97	False	False														
GCA_001985645.1	m5node_000611	tip	GCA_001985645.1	89.000000	0.000040	530.000000		False	False									disrupted	coding_disrupted_is481	USA	2013		
GCA_001987455.1	m5node_000611	tip	GCA_001987455.1	89.000000	0.000040	531.000000		False	False									disrupted	coding_disrupted_is481	USA	2012		
m5node_000612	m5node_000610	internal		88.000000	0.000040	535.968750	42	False	False														
m5node_000613	m5node_000612	internal		89.000000	0.000040	534.937500	42	False	False														
m5node_000614	m5node_000613	internal		90.000000	0.000040	533.875000	71	False	False														
m5node_000615	m5node_000614	internal		91.000000	0.000040	532.750000	84	False	False														
GCA_001987915.1	m5node_000615	tip	GCA_001987915.1	92.000000	0.000040	532.000000		False	False									disrupted	coding_disrupted_is481	USA	2013		
m5node_000616	m5node_000615	internal		92.000000	0.000040	533.500000	100	False	False														
GCA_001987935.1	m5node_000616	tip	GCA_001987935.1	93.000000	0.000040	533.000000		False	False									disrupted	coding_disrupted_is481	USA	2014		
GCA_004637245.1	m5node_000616	tip	GCA_004637245.1	93.000000	0.000040	534.000000		False	False									disrupted	coding_disrupted_is481	USA	2013		
GCA_001988375.1	m5node_000614	tip	GCA_001988375.1	91.000000	0.000040	535.000000		False	False									disrupted	coding_disrupted_is481	USA	2014		
GCA_008818025.1	m5node_000613	tip	GCA_008818025.1	90.000000	0.000040	536.000000		False	False									disrupted	coding_disrupted_is481	USA	2015		
GCA_008812135.1	m5node_000612	tip	GCA_008812135.1	89.000000	0.000040	537.000000		False	False									disrupted	coding_disrupted_is481	USA	2016		
GCA_001987495.1	m5node_000609	tip	GCA_001987495.1	87.000000	0.000040	538.000000		False	False									disrupted	coding_disrupted_is481	USA	2013		
m5node_000617	m5node_000608	internal		86.000000	0.000040	542.781250	56	False	False														
m5node_000618	m5node_000617	internal		87.000000	0.000040	540.562500	69	False	False														
GCA_001987395.1	m5node_000618	tip	GCA_001987395.1	88.000000	0.000040	539.000000		False	False									disrupted	coding_disrupted_is481	USA	2012		
m5node_000619	m5node_000618	internal		88.000000	0.000040	542.125000	55	False	False														
m5node_000620	m5node_000619	internal		89.000000	0.000040	540.750000	86	False	False														
GCA_004634865.1	m5node_000620	tip	GCA_004634865.1	90.000000	0.000040	540.000000		False	False									disrupted	coding_disrupted_inversion_or_rearrangement	USA	2014		
m5node_000621	m5node_000620	internal		90.000000	0.000040	541.500000	100	False	False														
GCA_050562425.1	m5node_000621	tip	GCA_050562425.1	91.000000	0.000040	541.000000		False	False									disrupted	coding_disrupted_other	USA	2018		
GCA_050562635.1	m5node_000621	tip	GCA_050562635.1	91.000000	0.000040	542.000000		False	False									disrupted	coding_disrupted_is481	USA	2018		
m5node_000622	m5node_000619	internal		89.000000	0.000040	543.500000	100	False	False														
GCA_030253035.1	m5node_000622	tip	GCA_030253035.1	90.000000	0.000040	543.000000		False	False									insufficient_data	uncertain_fragmented_assembly	USA	2020		
GCA_030254485.1	m5node_000622	tip	GCA_030254485.1	90.000000	0.000040	544.000000		False	False									disrupted	coding_disrupted_is481	USA	2019		
GCA_004636205.1	m5node_000617	tip	GCA_004636205.1	87.000000	0.000040	545.000000		False	False									disrupted	coding_disrupted_is481	USA	2014		
GCA_001989275.1	m5node_000607	tip	GCA_001989275.1	85.000000	0.000040	546.000000		False	False									disrupted	coding_disrupted_is481	USA	2014		
m5node_000623	m5node_000606	internal		84.000000	0.000040	547.500000	64	False	False														
GCA_001987035.1	m5node_000623	tip	GCA_001987035.1	85.000000	0.000040	547.000000		False	False									disrupted	coding_disrupted_is481	USA	2012		
GCA_001988495.1	m5node_000623	tip	GCA_001988495.1	85.000000	0.000040	548.000000		False	False									disrupted	coding_disrupted_is481	USA	2014		
GCA_004009575.1	m5node_000605	tip	GCA_004009575.1	83.000000	0.000040	549.000000		False	False									disrupted	coding_disrupted_is481	USA	2012		
GCA_004635585.1	m5node_000603	tip	GCA_004635585.1	81.000000	0.000040	550.000000		False	False									disrupted	coding_disrupted_is481	USA	2014		
GCA_001986045.1	m5node_000602	tip	GCA_001986045.1	80.000000	0.000040	551.000000		False	False									disrupted	coding_disrupted_is481	USA	2012		
GCA_001987315.1	m5node_000601	tip	GCA_001987315.1	79.000000	0.000040	552.000000		False	False									disrupted	coding_disrupted_is481	USA	2012		
GCA_001986615.1	m5node_000600	tip	GCA_001986615.1	78.000000	0.000040	553.000000		False	False									disrupted	coding_disrupted_is481	USA	2011		
m5node_000624	m5node_000599	internal		77.000000	0.000040	554.875000	44	False	False														
GCA_001986105.1	m5node_000624	tip	GCA_001986105.1	78.000000	0.000040	554.000000		False	False									disrupted	coding_disrupted_is481	USA	2012		
m5node_000625	m5node_000624	internal		78.000000	0.000040	555.750000	68	False	True	origin_0011	1	1	1	2009	2009	coding_disrupted_inversion_or_rearrangement	1.000000						
GCA_008810695.1	m5node_000625	tip	GCA_008810695.1	79.000000	0.000040	555.000000		False	False									disrupted	coding_disrupted_is481	USA	2016		
m5node_000626	m5node_000625	internal		79.000000	0.000040	556.500000	100	False	False														
GCA_008822225.1	m5node_000626	tip	GCA_008822225.1	80.000000	0.000040	556.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
GCA_008822245.1	m5node_000626	tip	GCA_008822245.1	80.000000	0.000040	557.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
GCA_008821545.1	m5node_000598	tip	GCA_008821545.1	76.000000	0.000040	558.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
GCA_008809155.1	m5node_000597	tip	GCA_008809155.1	75.000000	0.000040	559.000000		False	False									disrupted	coding_disrupted_is481	USA	2016		
GCA_013168415.1	m5node_000596	tip	GCA_013168415.1	74.000000	0.000040	560.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
GCA_013168375.1	m5node_000595	tip	GCA_013168375.1	73.000000	0.000040	561.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
GCA_008822825.1	m5node_000594	tip	GCA_008822825.1	72.000000	0.000040	562.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
GCA_013168355.1	m5node_000593	tip	GCA_013168355.1	71.000000	0.000040	563.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
m5node_000627	m5node_000591	internal		69.000000	0.000040	565.500000	99	False	False														
m5node_000628	m5node_000627	internal		70.000000	0.000040	564.500000	52	False	False														
GCA_001986295.1	m5node_000628	tip	GCA_001986295.1	71.000000	0.000040	564.000000		False	False									disrupted	coding_disrupted_is481	USA	2012		
GCA_001987795.1	m5node_000628	tip	GCA_001987795.1	71.000000	0.000040	565.000000		False	False									disrupted	coding_disrupted_is481	USA	2013		
m5node_000629	m5node_000627	internal		70.000000	0.000040	566.500000	52	False	False														
GCA_001989335.1	m5node_000629	tip	GCA_001989335.1	71.000000	0.000040	566.000000		False	False									disrupted	coding_disrupted_is481	USA	2014		
GCA_004009035.1	m5node_000629	tip	GCA_004009035.1	71.000000	0.000040	567.000000		False	False									insufficient_data	uncertain_fragmented_assembly	USA	2012		
m5node_000630	m5node_000590	internal		68.000000	0.000040	570.750000	43	False	False														
m5node_000631	m5node_000630	internal		69.000000	0.000040	569.500000	41	False	False														
m5node_000632	m5node_000631	internal		70.000000	0.000040	568.500000	48	False	False														
GCA_001988435.1	m5node_000632	tip	GCA_001988435.1	71.000000	0.000040	568.000000		False	False									disrupted	coding_disrupted_is481	USA	2014		
GCA_002859705.1	m5node_000632	tip	GCA_002859705.1	71.000000	0.000040	569.000000		False	False									disrupted	coding_disrupted_is481	USA	2014		
m5node_000633	m5node_000631	internal		70.000000	0.000040	570.500000	100	False	False														
GCA_008822425.1	m5node_000633	tip	GCA_008822425.1	71.000000	0.000040	570.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
GCA_008822445.1	m5node_000633	tip	GCA_008822445.1	71.000000	0.000040	571.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
GCA_004007415.1	m5node_000630	tip	GCA_004007415.1	69.000000	0.000040	572.000000		False	False									disrupted	coding_disrupted_is481	USA	2013		
GCA_004636125.1	m5node_000589	tip	GCA_004636125.1	67.000000	0.000040	573.000000		False	False									disrupted	coding_disrupted_is481	USA	2015		
m5node_000634	m5node_000588	internal		66.000000	0.000040	575.250000	72	False	False														
m5node_000635	m5node_000634	internal		67.000000	0.000040	574.500000	72	False	False														
GCA_001686425.1	m5node_000635	tip	GCA_001686425.1	68.000000	0.000040	574.000000		False	False									disrupted	coding_disrupted_is481	USA	2012		
GCA_050359815.1	m5node_000635	tip	GCA_050359815.1	68.000000	0.000040	575.000000		False	False									insufficient_data	uncertain_fragmented_assembly	USA	2018		
GCA_001985305.1	m5node_000634	tip	GCA_001985305.1	67.000000	0.000040	576.000000		False	False									disrupted	coding_disrupted_is481	USA	2010		
m5node_000636	m5node_000580	internal		63.000000	0.000040	579.828125	15	False	False														
GCA_004636105.1	m5node_000636	tip	GCA_004636105.1	64.000000	0.000040	577.000000		False	False									disrupted	coding_disrupted_is481	USA	2015		
m5node_000637	m5node_000636	internal		64.000000	0.000040	582.656250	100	False	False														
m5node_000638	m5node_000637	internal		65.000000	0.000040	580.437500	41	False	False														
m5node_000639	m5node_000638	internal		66.000000	0.000040	578.875000	53	False	False														
GCA_008822325.1	m5node_000639	tip	GCA_008822325.1	67.000000	0.000040	578.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
m5node_000640	m5node_000639	internal		67.000000	0.000040	579.750000	50	False	False														
GCA_008822385.1	m5node_000640	tip	GCA_008822385.1	68.000000	0.000040	579.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
m5node_000641	m5node_000640	internal		68.000000	0.000040	580.500000	57	False	False														
GCA_050562545.1	m5node_000641	tip	GCA_050562545.1	69.000000	0.000040	580.000000		False	False									disrupted	coding_disrupted_is481	USA	2019		
GCA_050562765.1	m5node_000641	tip	GCA_050562765.1	69.000000	0.000040	581.000000		False	False									disrupted	coding_disrupted_inversion_or_rearrangement	USA	2019		
GCA_030252895.1	m5node_000638	tip	GCA_030252895.1	66.000000	0.000040	582.000000		False	False									disrupted	coding_disrupted_is481	USA	2020		
m5node_000642	m5node_000637	internal		65.000000	0.000040	584.875000	53	False	False														
m5node_000643	m5node_000642	internal		66.000000	0.000040	583.750000	53	False	False														
GCA_008822345.1	m5node_000643	tip	GCA_008822345.1	67.000000	0.000040	583.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
m5node_000644	m5node_000643	internal		67.000000	0.000040	584.500000	100	False	False														
GCA_050562835.1	m5node_000644	tip	GCA_050562835.1	68.000000	0.000040	584.000000		False	False									disrupted	coding_disrupted_other	USA	2019		
GCA_050562855.1	m5node_000644	tip	GCA_050562855.1	68.000000	0.000040	585.000000		False	False									disrupted	coding_disrupted_is481	USA	2018		
GCA_008822365.1	m5node_000642	tip	GCA_008822365.1	66.000000	0.000040	586.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
m5node_000645	m5node_000579	internal		62.000000	0.000040	613.286469	57	False	False														
m5node_000646	m5node_000645	internal		63.000000	0.000040	596.757812	55	False	False														
m5node_000647	m5node_000646	internal		64.000000	0.000040	594.015625	57	False	False														
m5node_000648	m5node_000647	internal		65.000000	0.000040	590.781250	53	False	False														
m5node_000649	m5node_000648	internal		66.000000	0.000040	588.125000	90	False	False														
GCA_001988395.1	m5node_000649	tip	GCA_001988395.1	67.000000	0.000040	587.000000		False	False									disrupted	coding_disrupted_is481	USA	2014		
m5node_000650	m5node_000649	internal		67.000000	0.000040	589.250000	100	False	False														
m5node_000651	m5node_000650	internal		68.000000	0.000040	588.500000	100	False	False														
GCA_004634685.1	m5node_000651	tip	GCA_004634685.1	69.000000	0.000040	588.000000		False	False									disrupted	coding_disrupted_is481	USA	2015		
GCA_008822905.1	m5node_000651	tip	GCA_008822905.1	69.000000	0.000040	589.000000		False	False									disrupted	coding_disrupted_is481	USA	2015		
GCA_008817985.1	m5node_000650	tip	GCA_008817985.1	68.000000	0.000040	590.000000		False	False									disrupted	coding_disrupted_is481	USA	2015		
m5node_000652	m5node_000648	internal		66.000000	0.000040	593.437500	100	False	False														
m5node_000653	m5node_000652	internal		67.000000	0.000040	591.875000	93	False	False														
GCA_008820725.1	m5node_000653	tip	GCA_008820725.1	68.000000	0.000040	591.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
m5node_000654	m5node_000653	internal		68.000000	0.000040	592.750000	93	False	False														
GCA_008820745.1	m5node_000654	tip	GCA_008820745.1	69.000000	0.000040	592.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
m5node_000655	m5node_000654	internal		69.000000	0.000040	593.500000	97	False	False														
GCA_008820765.1	m5node_000655	tip	GCA_008820765.1	70.000000	0.000040	593.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
GCA_008820865.1	m5node_000655	tip	GCA_008820865.1	70.000000	0.000040	594.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
GCA_008821005.1	m5node_000652	tip	GCA_008821005.1	67.000000	0.000040	595.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
m5node_000656	m5node_000647	internal		65.000000	0.000040	597.250000	63	False	False														
m5node_000657	m5node_000656	internal		66.000000	0.000040	596.500000	96	False	False														
GCA_008816675.1	m5node_000657	tip	GCA_008816675.1	67.000000	0.000040	596.000000		False	False									disrupted	coding_disrupted_is481	USA	2015		
GCA_042465185.1	m5node_000657	tip	GCA_042465185.1	67.000000	0.000040	597.000000		False	False									disrupted	coding_disrupted_is481	USA	2019		
GCA_008817965.1	m5node_000656	tip	GCA_008817965.1	66.000000	0.000040	598.000000		False	False									disrupted	coding_disrupted_is481	USA	2015		
m5node_000658	m5node_000646	internal		64.000000	0.000040	599.500000	89	False	False														
GCA_002859665.1	m5node_000658	tip	GCA_002859665.1	65.000000	0.000040	599.000000		False	False									disrupted	coding_disrupted_is481	USA	2014		
GCA_004637105.1	m5node_000658	tip	GCA_004637105.1	65.000000	0.000040	600.000000		False	False									disrupted	coding_disrupted_is481	USA	2014		
m5node_000659	m5node_000645	internal		63.000000	0.000040	629.815125	94	False	False														
m5node_000660	m5node_000659	internal		64.000000	0.000040	623.380249	94	False	False														
m5node_000661	m5node_000660	internal		65.000000	0.000040	616.186279	100	False	False														
m5node_000662	m5node_000661	internal		66.000000	0.000040	614.872559	87	False	False														
m5node_000663	m5node_000662	internal		67.000000	0.000040	613.745117	87	False	False														
m5node_000664	m5node_000663	internal		68.000000	0.000040	612.490234	66	False	False														
m5node_000665	m5node_000664	internal		69.000000	0.000040	610.980469	43	False	False														
m5node_000666	m5node_000665	internal		70.000000	0.000040	608.960938	43	False	False														
m5node_000667	m5node_000666	internal		71.000000	0.000040	605.921875	41	False	False														
m5node_000668	m5node_000667	internal		72.000000	0.000040	602.718750	89	False	False														
m5node_000669	m5node_000668	internal		73.000000	0.000040	601.500000	93	False	False														
GCA_004635705.1	m5node_000669	tip	GCA_004635705.1	74.000000	0.000040	601.000000		False	False									disrupted	coding_disrupted_is481	USA	2016		
GCA_008821425.1	m5node_000669	tip	GCA_008821425.1	74.000000	0.000040	602.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
m5node_000670	m5node_000668	internal		73.000000	0.000040	603.937500	100	False	False														
GCA_008821445.1	m5node_000670	tip	GCA_008821445.1	74.000000	0.000040	603.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
m5node_000671	m5node_000670	internal		74.000000	0.000040	604.875000	91	False	False														
GCA_008821465.1	m5node_000671	tip	GCA_008821465.1	75.000000	0.000040	604.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
m5node_000672	m5node_000671	internal		75.000000	0.000040	605.750000	90	False	False														
GCA_008821485.1	m5node_000672	tip	GCA_008821485.1	76.000000	0.000040	605.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
m5node_000673	m5node_000672	internal		76.000000	0.000040	606.500000	96	False	False														
GCA_008821505.1	m5node_000673	tip	GCA_008821505.1	77.000000	0.000040	606.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
GCA_008821525.1	m5node_000673	tip	GCA_008821525.1	77.000000	0.000040	607.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
m5node_000674	m5node_000667	internal		72.000000	0.000040	609.125000	100	False	False														
GCA_030254585.1	m5node_000674	tip	GCA_030254585.1	73.000000	0.000040	608.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
m5node_000675	m5node_000674	internal		73.000000	0.000040	610.250000	98	False	False														
m5node_000676	m5node_000675	internal		74.000000	0.000040	609.500000	100	False	False														
GCA_050562475.1	m5node_000676	tip	GCA_050562475.1	75.000000	0.000040	609.000000		False	False									disrupted	coding_disrupted_is481	USA	2018		
GCA_050562685.1	m5node_000676	tip	GCA_050562685.1	75.000000	0.000040	610.000000		False	False									disrupted	coding_disrupted_is481	USA	2018		
